,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,NEOUSDT,XRPUSDT,ADAUSDT,BELUSDT,XLMUSDT,BATUSDT,LINKUSDT,BANDUSDT,ONTUSDT,IOTAUSDT
159,10629.60000000,340.66000000,27.50610000,46.16000000,16.66800000,0.24773000,0.09339000,1.06830000,0.07254000,0.21290000,8.90940000,5.32710000,0.55880000,0.25520000
160,10628.64000000,338.74000000,27.49520000,46.17000000,16.70600000,0.24817000,0.09384000,1.03680000,0.07229000,0.21200000,8.82890000,5.25200000,0.55970000,0.25440000
161,10639.01000000,338.36000000,27.53210000,46.50000000,16.71500000,0.25005000,0.09400000,1.02190000,0.07240000,0.21310000,8.84010000,5.23580000,0.56280000,0.25500000
162,10664.11000000,341.34000000,27.69030000,46.69000000,16.81100000,0.24946000,0.09399000,1.05750000,0.07263000,0.21380000,8.92860000,5.36330000,0.56960000,0.25730000
163,10650.34000000,340.96000000,27.67000000,46.67000000,16.72900000,0.24845000,0.09377000,1.05330000,0.07273000,0.21330000,8.89500000,5.38880000,0.56810000,0.25800000
164,10660.44000000,340.91000000,27.58760000,46.70000000,16.71700000,0.24810000,0.09375000,1.04440000,0.07238000,0.21310000,8.94510000,5.41900000,0.56600000,0.25690000
165,10659.81000000,340.13000000,27.78620000,46.58000000,16.69900000,0.24785000,0.09350000,1.04340000,0.07219000,0.21360000,8.87500000,5.49170000,0.56530000,0.25590000
166,10660.96000000,340.38000000,27.63210000,46.59000000,16.71600000,0.24865000,0.09341000,1.03110000,0.07216000,0.21260000,8.89450000,5.42000000,0.56400000,0.25670000
167,10666.39000000,341.58000000,27.68980000,46.55000000,16.76400000,0.24870000,0.09374000,1.05640000,0.07233000,0.21460000,8.97990000,5.46110000,0.56590000,0.25740000
168,10641.17000000,339.86000000,27.40900000,46.30000000,16.65900000,0.24785000,0.09297000,1.09200000,0.07177000,0.21250000,8.85990000,5.32780000,0.56330000,0.25520000
169,10641.10000000,339.91000000,27.38000000,46.35000000,16.64200000,0.24741000,0.09290000,1.04070000,0.07185000,0.21210000,8.84760000,5.39830000,0.56280000,0.25480000
170,10639.19000000,339.17000000,27.38560000,46.30000000,16.58100000,0.24755000,0.09296000,1.04700000,0.07174000,0.21220000,8.82620000,5.42970000,0.56000000,0.25470000
171,10639.80000000,339.20000000,27.38510000,46.38000000,16.44200000,0.24715000,0.09293000,1.04560000,0.07167000,0.21220000,8.78160000,5.47980000,0.56170000,0.25560000
172,10632.36000000,339.67000000,27.36580000,46.41000000,16.54700000,0.24642000,0.09250000,1.05400000,0.07171000,0.21180000,8.73650000,5.49570000,0.55990000,0.25580000
173,10614.45000000,338.83000000,27.21500000,46.14000000,16.40500000,0.24483000,0.09178000,1.02050000,0.07144000,0.20970000,8.68860000,5.34180000,0.55640000,0.25280000
174,10624.14000000,338.94000000,27.05420000,46.33000000,16.49600000,0.24588000,0.09183000,1.01600000,0.07129000,0.20960000,8.60000000,5.17340000,0.55310000,0.25100000
175,10592.21000000,336.18000000,26.78120000,45.89000000,16.35300000,0.24427000,0.09125000,1.02920000,0.07070000,0.20950000,8.56640000,5.08240000,0.55060000,0.24990000
176,10563.00000000,335.36000000,26.62690000,45.83000000,16.17900000,0.24279000,0.09076000,1.01610000,0.07053000,0.20810000,8.53960000,5.13390000,0.54730000,0.24670000
177,10563.09000000,336.16000000,26.77360000,45.91000000,16.25300000,0.24287000,0.09154000,1.01070000,0.07070000,0.21010000,8.56810000,5.13110000,0.55150000,0.24850000
178,10607.86000000,338.03000000,26.92640000,46.03000000,16.36600000,0.24459000,0.09176000,1.04050000,0.07087000,0.21110000,8.66140000,5.22040000,0.55250000,0.25090000
179,10606.17000000,337.64000000,26.84420000,45.91000000,16.36100000,0.24431000,0.09154000,1.04900000,0.07121000,0.20900000,8.63330000,5.22850000,0.55100000,0.25110000
180,10639.85000000,340.86000000,27.21790000,46.33000000,16.51000000,0.24628000,0.09253000,1.07990000,0.07194000,0.21200000,8.79090000,5.29980000,0.55860000,0.25450000
181,10736.72000000,344.01000000,27.37790000,46.69000000,16.69600000,0.24760000,0.09368000,1.08390000,0.07248000,0.21370000,8.85500000,5.32980000,0.56030000,0.25620000
182,10912.42000000,349.46000000,27.66840000,47.21000000,17.00800000,0.25103000,0.09533000,1.12500000,0.07328000,0.21730000,9.31740000,5.57710000,0.57470000,0.25970000
183,10896.96000000,349.20000000,27.43420000,47.18000000,16.92000000,0.25051000,0.09629000,1.09320000,0.07329000,0.21610000,9.24190000,5.64410000,0.57700000,0.25870000
184,10921.88000000,350.64000000,27.55370000,47.18000000,16.89400000,0.24972000,0.09559000,1.10690000,0.07316000,0.21650000,9.45690000,5.66320000,0.57670000,0.25930000
185,10880.18000000,350.45000000,27.48210000,47.25000000,16.95800000,0.25029000,0.09607000,1.08080000,0.07303000,0.21600000,9.40510000,5.72050000,0.57590000,0.25770000
186,10871.13000000,350.88000000,27.40500000,47.12000000,16.98800000,0.25086000,0.09626000,1.08020000,0.07316000,0.21660000,9.39970000,5.69260000,0.57610000,0.25840000
187,10878.83000000,351.26000000,27.44910000,47.13000000,17.05700000,0.25140000,0.09583000,1.11670000,0.07309000,0.21660000,9.44450000,5.66770000,0.57550000,0.25810000
188,10887.94000000,351.63000000,27.38650000,47.27000000,16.99100000,0.25178000,0.09610000,1.10240000,0.07301000,0.21700000,9.52990000,5.69130000,0.57510000,0.25890000
189,10874.30000000,349.83000000,27.45580000,47.14000000,16.91700000,0.25143000,0.09561000,1.14270000,0.07293000,0.21690000,9.48300000,5.72960000,0.57590000,0.26200000
190,10895.80000000,350.96000000,27.55930000,47.19000000,17.07700000,0.25135000,0.09583000,1.13250000,0.07312000,0.21750000,9.57000000,5.74610000,0.57820000,0.26160000
191,10925.57000000,350.95000000,27.74240000,47.21000000,17.01900000,0.25141000,0.09632000,1.13000000,0.07311000,0.21740000,9.55940000,5.69310000,0.57800000,0.26260000
192,10877.76000000,349.21000000,27.84030000,46.80000000,17.03800000,0.25047000,0.09545000,1.12480000,0.07280000,0.21570000,9.46810000,5.62320000,0.57240000,0.26140000
193,10899.51000000,350.86000000,27.95700000,46.94000000,17.35500000,0.25198000,0.09634000,1.11490000,0.07369000,0.21710000,9.52500000,5.68580000,0.57360000,0.26440000
194,10900.65000000,351.07000000,27.98130000,47.02000000,17.21100000,0.25130000,0.09670000,1.12120000,0.07371000,0.21720000,9.56150000,5.64450000,0.57550000,0.26470000
195,10887.19000000,349.94000000,27.85510000,46.94000000,17.08200000,0.25141000,0.09575000,1.12930000,0.07332000,0.21630000,9.50180000,5.64920000,0.57330000,0.26350000
196,10875.56000000,349.24000000,27.80330000,46.83000000,17.06400000,0.25087000,0.09576000,1.09990000,0.07323000,0.21610000,9.48160000,5.67740000,0.57050000,0.26370000
197,10862.56000000,348.83000000,27.80630000,46.72000000,16.91100000,0.25057000,0.09527000,1.09960000,0.07309000,0.21520000,9.43350000,5.80900000,0.56790000,0.26140000
198,10852.00000000,348.70000000,27.92050000,46.78000000,16.98300000,0.24973000,0.09527000,1.12220000,0.07311000,0.21600000,9.40420000,5.77610000,0.56780000,0.26020000
199,10894.00000000,350.55000000,28.19000000,46.88000000,17.13100000,0.25023000,0.09567000,1.15000000,0.07318000,0.21790000,9.45690000,5.87530000,0.57140000,0.26200000
200,10894.74000000,351.05000000,27.98000000,47.07000000,17.14100000,0.25059000,0.09574000,1.17740000,0.07359000,0.21870000,9.55920000,5.84850000,0.57420000,0.26240000
201,10876.74000000,350.15000000,27.92930000,46.89000000,17.03800000,0.25114000,0.09587000,1.19790000,0.07374000,0.21720000,9.52730000,6.00990000,0.57200000,0.26080000
202,10980.30000000,356.05000000,28.21770000,47.39000000,17.28200000,0.25399000,0.09720000,1.21870000,0.07445000,0.22090000,10.13630000,6.11910000,0.58410000,0.26400000
203,11050.43000000,359.02000000,28.29830000,47.50000000,17.38800000,0.25542000,0.09743000,1.21740000,0.07467000,0.22060000,10.08040000,6.23390000,0.58820000,0.26390000
204,11067.68000000,359.08000000,28.27920000,47.64000000,17.39200000,0.25383000,0.09715000,1.20000000,0.07482000,0.22080000,10.09320000,6.22000000,0.58890000,0.26470000
205,11075.34000000,359.83000000,28.41760000,47.61000000,17.34000000,0.25375000,0.09751000,1.18550000,0.07518000,0.22150000,10.07300000,6.21450000,0.59190000,0.26480000
206,11060.06000000,360.64000000,28.40630000,47.88000000,17.39600000,0.25178000,0.09825000,1.18680000,0.07476000,0.22300000,10.17020000,6.36020000,0.59380000,0.26550000
207,11086.58000000,365.13000000,28.48840000,48.14000000,17.59300000,0.25231000,0.09864000,1.22220000,0.07517000,0.22480000,10.42180000,6.50230000,0.59360000,0.26840000
208,11048.00000000,363.93000000,28.39890000,47.68000000,17.46500000,0.25088000,0.09993000,1.18380000,0.07511000,0.22330000,10.36240000,6.39730000,0.59110000,0.26650000
209,11058.15000000,364.80000000,28.38400000,47.78000000,17.47800000,0.25133000,0.09978000,1.18300000,0.07559000,0.22310000,10.38830000,6.36380000,0.59280000,0.26620000
210,11047.02000000,363.29000000,28.41660000,47.74000000,17.28900000,0.25020000,0.09917000,1.16260000,0.07490000,0.22230000,10.24100000,6.29210000,0.58970000,0.26520000
211,11034.28000000,363.26000000,28.25090000,47.63000000,17.31100000,0.25037000,0.09921000,1.14110000,0.07450000,0.22190000,10.25560000,6.28330000,0.58910000,0.26450000
212,11030.70000000,363.54000000,28.29820000,47.58000000,17.31400000,0.25072000,0.09989000,1.15970000,0.07476000,0.22230000,10.27500000,6.25650000,0.58910000,0.26460000
213,11052.66000000,364.27000000,28.34740000,47.89000000,17.44100000,0.25291000,0.10210000,1.18060000,0.07530000,0.22240000,10.38070000,6.30300000,0.59190000,0.26640000
214,11069.99000000,365.19000000,28.41500000,47.90000000,17.38300000,0.25301000,0.10214000,1.16810000,0.07530000,0.22230000,10.38290000,6.38700000,0.59400000,0.26790000
215,11050.64000000,365.02000000,28.40760000,47.78000000,17.39000000,0.25293000,0.10129000,1.17600000,0.07502000,0.22210000,10.39590000,6.40030000,0.59220000,0.26990000
216,11077.53000000,367.06000000,28.58170000,47.96000000,17.67500000,0.25370000,0.10387000,1.15590000,0.07560000,0.22260000,10.60450000,6.44760000,0.60340000,0.27170000
217,11084.65000000,368.35000000,28.85980000,47.99000000,17.59000000,0.25348000,0.10315000,1.17680000,0.07533000,0.22260000,10.53290000,6.45840000,0.60510000,0.27150000
218,11384.20000000,375.86000000,28.99280000,48.95000000,17.97800000,0.25590000,0.10581000,1.18960000,0.07678000,0.22640000,10.75210000,6.69540000,0.60800000,0.27410000
219,11412.96000000,376.29000000,28.99110000,49.92000000,18.03800000,0.25738000,0.10685000,1.21240000,0.07725000,0.22730000,10.76550000,6.78990000,0.61370000,0.27370000
220,11402.47000000,375.70000000,28.90590000,49.86000000,18.04000000,0.25671000,0.10591000,1.22280000,0.07704000,0.22740000,10.67310000,6.63920000,0.61090000,0.27310000
221,11372.00000000,373.95000000,28.72990000,49.55000000,17.86300000,0.25618000,0.10490000,1.18000000,0.07656000,0.22450000,10.56150000,6.47690000,0.60260000,0.27040000
222,11354.84000000,374.59000000,28.82050000,49.50000000,17.88000000,0.25602000,0.10524000,1.17980000,0.07671000,0.22560000,10.59040000,6.53130000,0.60620000,0.27010000
223,11381.30000000,374.87000000,28.81670000,49.73000000,17.95400000,0.25636000,0.10680000,1.18490000,0.07707000,0.22710000,10.69400000,6.61090000,0.60580000,0.27180000
224,11374.00000000,375.51000000,28.83940000,49.62000000,18.21000000,0.25651000,0.10766000,1.20060000,0.07719000,0.22750000,10.73000000,6.64930000,0.61020000,0.27300000
225,11317.27000000,372.00000000,28.59180000,49.32000000,17.96800000,0.25496000,0.10631000,1.16780000,0.07676000,0.22490000,10.61160000,6.52850000,0.60130000,0.26990000
226,11314.10000000,372.00000000,28.41950000,49.07000000,17.80000000,0.25503000,0.10645000,1.14550000,0.07636000,0.22340000,10.49660000,6.41100000,0.59670000,0.26850000
227,11317.46000000,371.93000000,28.50010000,49.21000000,17.90000000,0.25545000,0.10709000,1.12340000,0.07696000,0.22360000,10.57000000,6.50520000,0.59680000,0.26950000
228,11340.00000000,373.59000000,28.65680000,49.33000000,18.08800000,0.25556000,0.10959000,1.13290000,0.07739000,0.22390000,10.60490000,6.53150000,0.59660000,0.26960000
229,11354.10000000,374.23000000,28.69530000,49.93000000,18.05900000,0.25862000,0.10880000,1.12430000,0.07802000,0.22530000,10.63630000,6.62450000,0.60500000,0.27460000
230,11352.00000000,373.76000000,28.66110000,49.62000000,18.07100000,0.25736000,0.10866000,1.10360000,0.07802000,0.22520000,10.60370000,6.56910000,0.60240000,0.27410000
231,11349.20000000,372.78000000,28.48990000,49.50000000,17.84100000,0.25792000,0.10829000,1.11070000,0.07783000,0.22410000,10.55130000,6.54940000,0.59870000,0.27320000
232,11334.69000000,372.90000000,28.48320000,49.41000000,17.79300000,0.25618000,0.10786000,1.06090000,0.07743000,0.22350000,10.46060000,6.43470000,0.59430000,0.27220000
233,11353.88000000,373.01000000,28.41210000,49.29000000,17.82400000,0.25619000,0.10985000,1.07470000,0.07785000,0.22420000,10.52630000,6.42350000,0.59620000,0.27520000
234,11363.33000000,374.04000000,28.41120000,49.32000000,17.93400000,0.25707000,0.10857000,1.08490000,0.07803000,0.22480000,10.59000000,6.51100000,0.59800000,0.27470000
235,11351.09000000,373.74000000,28.35070000,49.17000000,17.93500000,0.25658000,0.10833000,1.07780000,0.07798000,0.22440000,10.63000000,6.54120000,0.59760000,0.27440000
236,11362.99000000,374.49000000,28.42950000,49.23000000,18.00500000,0.25619000,0.10766000,1.07640000,0.07812000,0.22440000,10.61800000,6.53850000,0.59580000,0.27760000
237,11368.77000000,375.13000000,28.50550000,49.44000000,17.92600000,0.25722000,0.10770000,1.06620000,0.07827000,0.22390000,10.68400000,6.63240000,0.59570000,0.27570000
238,11345.50000000,374.29000000,28.38980000,49.23000000,17.83400000,0.25631000,0.10681000,1.06520000,0.07828000,0.22330000,10.63940000,6.56470000,0.59410000,0.27510000
239,11293.22000000,370.52000000,28.44140000,48.88000000,17.53400000,0.25402000,0.10493000,1.03740000,0.07730000,0.22030000,10.51980000,6.41500000,0.58580000,0.27290000
240,11300.69000000,370.16000000,28.12500000,48.81000000,17.50900000,0.25381000,0.10537000,1.02140000,0.07747000,0.21940000,10.33550000,6.30830000,0.58590000,0.27360000
241,11365.34000000,372.67000000,28.18400000,49.20000000,17.65800000,0.25541000,0.10661000,1.04180000,0.07776000,0.22030000,10.42370000,6.33160000,0.59140000,0.27500000
242,11352.84000000,372.81000000,28.10070000,49.21000000,17.58800000,0.25548000,0.10590000,1.04850000,0.07762000,0.21870000,10.40220000,6.26110000,0.59280000,0.27520000
243,11332.00000000,370.57000000,27.99730000,49.14000000,17.42300000,0.25414000,0.10435000,1.04330000,0.07694000,0.21730000,10.28650000,6.21130000,0.58750000,0.27230000
244,11322.31000000,371.08000000,27.99930000,49.11000000,17.37700000,0.25448000,0.10494000,1.04930000,0.07728000,0.21690000,10.22280000,6.29230000,0.58640000,0.27260000
245,11337.94000000,371.73000000,28.08210000,49.72000000,17.50500000,0.25559000,0.10614000,1.04970000,0.07782000,0.21820000,10.33700000,6.34880000,0.59170000,0.27580000
246,11359.25000000,372.59000000,28.15600000,49.72000000,17.65200000,0.25577000,0.10664000,1.04750000,0.07762000,0.21830000,10.41370000,6.33280000,0.59000000,0.27600000
247,11350.01000000,372.13000000,28.07420000,49.67000000,17.69500000,0.25563000,0.10583000,1.07520000,0.07744000,0.21790000,10.40250000,6.35340000,0.58960000,0.27610000
248,11346.10000000,372.11000000,28.16340000,49.68000000,17.70000000,0.25553000,0.10647000,1.05610000,0.07773000,0.21880000,10.48290000,6.40350000,0.58840000,0.27670000
249,11354.05000000,372.87000000,28.20000000,49.54000000,17.63900000,0.25659000,0.10562000,1.06190000,0.07772000,0.21810000,10.48550000,6.47820000,0.58470000,0.27660000
250,11397.02000000,376.79000000,28.37490000,50.60000000,17.87700000,0.25761000,0.10803000,1.07910000,0.07800000,0.22040000,10.67400000,6.60500000,0.59050000,0.27790000
251,11372.50000000,374.42000000,28.39990000,50.21000000,17.77100000,0.25709000,0.10780000,1.06930000,0.07778000,0.21950000,10.60010000,6.53910000,0.58720000,0.27670000
252,11355.74000000,372.31000000,28.30870000,49.71000000,17.58200000,0.25664000,0.10641000,1.05220000,0.07739000,0.21700000,10.54160000,6.47980000,0.58120000,0.27750000
253,11368.42000000,372.62000000,28.59030000,49.89000000,17.63800000,0.25667000,0.10739000,1.05800000,0.07723000,0.21800000,10.55680000,6.52100000,0.58040000,0.27950000
254,11378.72000000,373.07000000,28.52680000,50.60000000,17.66300000,0.25651000,0.10678000,1.04980000,0.07707000,0.21940000,10.51000000,6.52320000,0.58540000,0.28190000
255,11405.47000000,375.13000000,28.46810000,50.72000000,17.74700000,0.25704000,0.10790000,1.05470000,0.07734000,0.21960000,10.60320000,6.59900000,0.58760000,0.28210000
256,11391.78000000,374.67000000,28.58520000,50.48000000,17.86100000,0.25710000,0.10831000,1.07190000,0.07835000,0.22080000,10.87490000,6.86450000,0.59200000,0.28450000
257,11424.27000000,375.31000000,28.71450000,50.78000000,17.95100000,0.25765000,0.10867000,1.07700000,0.07850000,0.22190000,10.98940000,6.95030000,0.59590000,0.28380000
258,11408.86000000,375.04000000,28.65060000,50.80000000,17.86000000,0.25708000,0.10792000,1.07000000,0.07821000,0.22310000,10.90900000,6.92190000,0.59740000,0.28390000
259,11334.02000000,373.14000000,28.45760000,50.35000000,17.65600000,0.25524000,0.10669000,1.05680000,0.07734000,0.22030000,10.70190000,6.75500000,0.58910000,0.27990000
260,11326.28000000,373.01000000,28.42000000,50.40000000,17.70800000,0.25488000,0.10639000,1.05000000,0.07738000,0.22110000,10.72340000,6.77700000,0.58700000,0.27900000
261,11328.22000000,373.00000000,28.47500000,50.55000000,17.68500000,0.25492000,0.10645000,1.05220000,0.07758000,0.22110000,10.73220000,6.89510000,0.59030000,0.27980000
262,11353.86000000,373.31000000,28.46500000,50.47000000,17.67700000,0.25468000,0.10595000,1.08310000,0.07737000,0.22190000,10.76510000,6.78930000,0.59150000,0.28130000
263,11369.02000000,374.16000000,28.52710000,50.48000000,17.78700000,0.25544000,0.10648000,1.07200000,0.07713000,0.22160000,10.85150000,6.93730000,0.59210000,0.28230000
264,11378.40000000,373.86000000,29.05920000,50.25000000,17.80400000,0.25522000,0.10619000,1.06250000,0.07726000,0.22230000,10.73430000,6.87970000,0.59140000,0.28170000
265,11394.63000000,374.48000000,29.14400000,50.34000000,17.74200000,0.25496000,0.10691000,1.07010000,0.07802000,0.22260000,10.81980000,6.88040000,0.58970000,0.28240000
266,11400.95000000,374.49000000,29.08530000,50.16000000,17.73500000,0.25521000,0.10715000,1.07170000,0.07794000,0.22280000,10.87040000,6.92500000,0.59110000,0.28340000
267,11385.00000000,374.04000000,28.88600000,50.04000000,17.70100000,0.25553000,0.10692000,1.13000000,0.07774000,0.22160000,10.84960000,6.83950000,0.59100000,0.28200000
